0,1
JP9290805003499,JP2019028985A
JP9290805003499,WO2012073894A1
JP9290805003499,JP2019106202A
JP9290805003499,JP2019061496A
JP9290805003499,JP2014010544A
JP9290805003499,CN110249366A
JP8010701025295,JP2022047832A
JP2006052975A,JP2002109518A
JP2006052975A,WO2011083669A1
US2005069218A1,US2003113000A1
JP2004290329A,US11182874B2
JP2004290329A,US10115193B2
TWI771432B,WO2010003043A2
JP2009110349A,US10380450B2
JP2009110349A,JPWO2015025704A1
JP2009110349A,JP2019016298A
US2003097237A1,US7542825B2
JP2015138449A,JP2019139588A
JP2013033027A,JP2010181325A
JP2013033027A,JP7140001082323
JP2019185344A,JP4180001017641
US10269110B2,US11580627B2
US10269110B2,US10909673B2
US10269110B2,US2021295494A1
JP2009157767A,JP2011113464A
JP2009157767A,WO2019167380A1
JP2009157767A,JPWO2013145496A1
US2015326798A1,US11379962B2
JP2010118030A,JP2016513843A
JP2010118030A,WO2015136709A1
JP2017033197A,AU2019244533B2
JP2019046010A,WO2017056312A1
US6346124B1,WO2006024970A1
US6346124B1,US7727153B2
US6346124B1,US2005096528A1
JP2008040724A,JP2018093266A
JP2008040724A,JP1120001117318
US9420175B2,US11127116B2
EP2383698A2,US9672610B2
JP6020005004971,US9449394B2
JP6020005004971,US2005233816A1
JP6020005004971,JP2011247601A
JP6020005004971,JP2007241945A
JP6020005004971,JP2014109466A
JP6020005004971,US2015193940A1
JP6020005004971,US7300356B2
US11625842B2,US2005002555A1
JP2009163641A,JP2006277448A
US593157093,US2015070468A1
US593157093,US10089789B2
US593157093,US2015379714A1
US593157093,US9633481B2
US593157093,US2022236048A1
US593157093,US9113154B2
US593157093,US2016073081A1
US593157093,US9824436B2
US593157093,US11619481B2
US593157093,DE112014003227B4
US593157093,WO2014091307A2
US593157093,US9377885B2
US593157093,US10739458B2
US593157093,US9454818B2
US593157093,US9188430B2
US593157093,GB2545145A
US9495738B2,TWI241397B
JP2018195293A,US11423544B1
JP2018195293A,US10762629B1
US6795590B1,US2007058885A1
US6795590B1,US7751651B2
US6795590B1,US8055100B2
JP2017156162A,JP2019087229A
JP2017156162A,JP2020098114A
JP2007066114A,JP2011028682A
US2017337705A1,US2021287356A1
US2013202182A1,US9967523B2
CN1865842A,CN103134425A
CN1865842A,US9584768B2
CN1865842A,CN102982541B
CN1865842A,CN103134425B
CN1865842A,CN101295402B
JP5120001158218,CN111295684A
JP5120001158218,US9501689B2
JP5120001158218,WO2017098709A1
JP5120001158218,US2016247300A1
JP5120001158218,CN102713513B
JP5120001158218,WO2018110012A1
JP5120001158218,WO2005067294A1
JP5120001158218,US7203381B2
JP5120001158218,CN111742181B
JP5120001158218,US2015235375A1
JP5120001158218,JP2012146175A
JP5120001158218,WO2023032770A1
JP5120001158218,US7180050B2
JP5120001158218,JP2007041831A
JP5120001158218,US9824189B2
JP5120001158218,US9467616B2
JP2012113460A,WO2023276853A1
JP2013011934A,WO2016203718A1
US2014254900A1,US2018012359A1
JP2016181098A,WO2018128091A1
US2016239953A1,WO2018236842A1
US2016239953A1,US11302000B2
US2016239953A1,US10607338B2
US2016239953A1,CA275079797L
US9491453B2,US8736840B1
US2003144813A1,US7657065B2
US2003144813A1,US2005069196A1
US2003144813A1,US7698094B2
US2003144813A1,US2005253870A1
JP2003046768A,JP2006134079A
JP2006023199A,JP2008101976A
US2005276466A1,US9746559B2
US*190521547650,US9508127B1
US*190521547650,US2018096462A1
US*190521547650,US9842251B2
US*190521547650,EP3151194A1
US*190521547650,US10742962B2
US*190521547650,US9824267B2
JP1010001008668,US2016148365A1
JP1010001008668,CN110382999A
JP1010001008668,JPWO2020137151A1
JP1010001008668,KR20190118627A
JP1010001008668,JP6807092B1
JP1010001008668,KR20220131358A
JP1010001008668,JP7151912B1
JP1010001008668,JP2010210291A
JP1010001008668,WO2020111247A1
JP1010001008668,JP7217322B1
US171511581L,WO2019023320A1
US171511581L,WO2015054295A1
US171511581L,WO2018057753A1
US171511581L,US10861151B2
JP2002181719A,WO2018150590A1
WO2020022329A1,WO2022185473A1
JP2010223809A,JP2017076168A
US10565704B2,US2018350057A1
US2015139531A1,US9410898B2
US2004210137A1,US10255661B2
US2004210137A1,US8917924B2
US124066134L,US9406330B1
CN111295321A,US2016019429A1
CN111295321A,JP2016192105A
CN111295321A,JP2017083245A
CN111295321A,JP2008257378A
US140689340,US2013251210A1
US140689340,US9652839B2
US140689340,US11341646B2
US140689340,US2017003370A1
US140689340,CN101961245A
US140689340,US2017069070A1
US140689340,US10796430B2
US140689340,US7257248B2
US140689340,US9424644B2
US140689340,DE10355382A1
US140689340,US2015043769A1
US140689340,US2016292878A1
US140689340,US2011064282A1
US140689340,EP1574818A2
US140689340,US2018315183A1
US140689340,US10824892B2
JP2008305099A,US8873864B2
JP2019139313A,JP2001202497A
US10726536B2,US410251095
CN107148237A,CN110831499A
JP2010027034A,JP2015191392A
JP2013254262A,JP2015191369A
JP2018005892A,JP2020086921A
US2005190189A1,US10255679B2
US2005190189A1,US10716544B2
US7602404B1,US8937628B2
US7602404B1,US9741181B2
US7602404B1,US9786101B2
US7602404B1,US10228452B2
US7602404B1,US11403887B2
US7602404B1,US9880268B2
US7602404B1,US10593130B2
JP1120001037978,JP2014066669A
US391126612,US10810732B2
US391126612,US10332249B2
US8983156B2,US11455754B2
US8983156B2,US11517280B2
CN101116101A,CN102763132A
US254003825L,US9990743B2
US2017217737A1,US10717631B2
JP2010055195A,EP2924654A2
US2015264299A1,US2017045941A1
JP2004356730A,JP2012133411A
US2003223627A1,US7379572B2
US2015010223A1,US10885149B2
JP2011090470A,JP2005106477A
JP4050001024551,JP2015137968A
US223759823L,US2004156561A1
US117405766GN,US10593040B2
,WO2013089004A1
,US2018108134A1
,US10395340B2
,US8843756B2
,US2016155328A1
,WO2009057815A1
,US10108872B2
,WO2013115204A1
,US2016188955A1
,US9646377B2
,US2018012101A1
,WO2013047083A1
,US2017270650A1
,US7319781B2
,US2017264882A1
US6771277B2,US8241122B2
US6771277B2,US2011181621A1
US6771277B2,US8508578B2
JP2003242485A,US7489335B2
JP2012203669A,JP2014134860A
JP2012203669A,JP2015057690A
JP2014142760A,WO2019155628A1
JP2009295100A,JP2017045341A
JP2009295100A,JP2013020352A
US6792370B2,US10304158B2
US6792370B2,US2005261573A1
US6792370B2,US9584768B2
US6792370B2,US7330197B2
US6792370B2,US7752008B2
US6792370B2,US8223146B2
US6792370B2,US9163940B2
US127867992L,WO2017198790A1
US127867992L,US2022237796A1
US127867992L,WO2021236544A1
US127867992L,WO2018086985A1
US127867992L,US11315240B2
US127867992L,US2018012360A1
US127867992L,US10573001B2
US10627489B2,US11054506B2
JP2008122109A,WO2006082825A1
JP2006127024A,JP2004102515A
JP2006127024A,JP2016170602A
JP2006127024A,JP2010535383A
US11100678B2,US11494696B2
JP2005107885A,JP2002215643A
JP2017211259A,JP2020087211A
US2003035098A1,US7809159B2
JP2010401064789,EP2528040A2
JP2010401064789,JPWO2020031851A1
JP2010401064789,WO2015141324A1
JP2010401064789,CN108603745A
JP2010401064789,US10775317B2
JP2010401064789,US2010171822A1
JP2010401064789,US10458927B2
JP2010401064789,CN105121620A
JP2010401064789,WO2021131324A1
JP2010401064789,JP2009163716A
JP2010401064789,WO2021182343A1
JP2010401064789,US11610344B2
JP2010401064789,US2016086328A1
JP2010401064789,US7359542B2
JP2010401064789,JP2010066863A
JP2010401064789,JP2012128622A
WO2008056765A1,JP6011801007788
US9741125B2,US11210772B2
JP2012128623A,JP2001229388A
JP2012164275A,WO2018043028A1
JP2012164275A,WO2017138245A1
JP2019102081A,WO2022250063A1
US2010082281A1,US9361687B2
JP3021001035641,JP2014145626A
KR20030074414A,US9020231B2
US2019244345A1,US11276157B2
US2014321736A1,US2015287177A1
KR20190041516A,JP2005337912A
WO2022185907A1,JP3010701026389
WO2022185907A1,JP2020103880A
US2019096730A1,US2022333248A1
US2019096730A1,US2022216117A1
US380710690,US2020219046A1
US380710690,US11587029B2
JP2019117577A,WO2021193061A1
US6941007B1,US10679358B2
US6941007B1,US124159700L
WO2009131209A1,WO2013047882A1
WO2009131209A1,US9324148B2
JP2010032471A,US9341465B2
JP2010032471A,CN102628670B
JP2010032471A,JP2020153682A
JP2010032471A,JP2008122097A
JP2020021121A,WO2022208685A1
US2016267641A1,US2022171982A1
US2004005083A1,US2015230771A1
US2004005083A1,US8965086B2
US2004005083A1,CN103026383B
US2019005644A1,US11238588B2
US2019005644A1,US11587680B2
US2019005644A1,US11389139B2
WO2010023791A1,WO2018189875A1
US2015310638A1,US11341638B2
US2015310638A1,US10255675B2
JP7050001023708,US10529068B2
JP7050001023708,US2019197680A1
US2016117812A1,US10210606B2
US2016117812A1,US2016117847A1
US2002028012A1,US2003126566A1
US2002028012A1,US6723973B2
US2016335395A1,US10973486B2
US2016335395A1,US11534125B2
JP2016076079A,JP2021028756A
US8958602B1,US148022014L
JP6010801003186,JP2005051407A
JP6010801003186,JP2004334393A
JP6010801003186,JP2003046918A
JP6010801003186,JP2013120092A
JP6010801003186,JP2006214832A
JP6010801003186,US9619886B2
JP6010801003186,US7587295B2
JP6010801003186,US11610422B2
JP6010801003186,US9607439B2
JP6010801003186,US2016269636A1
JP6010801003186,CN107315011A
JP6010801003186,JP2011093242A
JP6010801003186,JP2016103242A
JP6010801003186,US2017053183A1
JP6010801003186,DE112011102991T5
JP6010801003186,US9589339B2
US10303969B2,US2016379077A1
JP2003016445A,US7580566B2
CN105849774A,CN109791691A
JP2016133463A,JP2012098207A
US2015103148A1,US2018095549A1
US2017351939A1,US10898079B2
WO2016204176A1,JPWO2020170439A1
JP2019084881A,JP2020001476A
JP1010801001748,US2015285746A1
JP1010801001748,WO03072306A1
US2015379709A1,US9652846B1
JP2017075915A,JP2013109692A
US2015055823A1,US9959451B2
JP2008298462A,US9996766B2
JP2003168114A,JP2005311971A
CN100344150C,CN1437160A
US2017262984A1,US11494907B2
US2017262984A1,US10890576B2
US2017262984A1,US2018040120A1
US2017262984A1,US11308616B2
US2015098628A1,US10664919B2
US2015098628A1,US9779296B1
US8902306B2,JP2002214228A
EP2312263A1,US2005151963A1
JP2008052549A,JP2006018707A
US2016210746A1,US10742962B2
US6538751B2,US6819436B2
US6538751B2,US8897499B2
US6538751B2,US2004165196A1
US2017011503A1,US10473593B1
CN102982541A,CN1696606A
JP2011038944A,JP2016070891A
US310568628,DE102005022156A1
US310568628,US2015332485A1
US310568628,US9466132B2
US310568628,WO2016149189A1
US310568628,US2016163042A1
US310568628,US8989347B2
US310568628,GB2533347A
US310568628,US7298884B2
US310568628,US2016163095A1
US310568628,WO2016040024A1
US310568628,US9256916B2
US310568628,US9652872B2
US310568628,US10354371B2
US310568628,US7346203B2
US310568628,US8948486B2
US310568628,US2015339821A1
US112534306,CN105493141A
US112534306,WO2014085953A1
US112534306,WO2023272685A1
US112534306,CN104823218A
US148270151L,WO2021007312A1
US148270151L,US9135713B2
US148270151L,US2013195324A1
US220716074L,US9314150B2
US220716074L,US7593562B2
US220716074L,US7391895B2
US220716074L,US8718348B2
US220716074L,US8866894B2
US220716074L,US2005018893A1
US220716074L,US9235901B2
US220716074L,US7319781B2
US220716074L,US8768027B2
US6763125B2,US6925206B2
US6763125B2,US9264577B2
US6763125B2,US2016110840A1
US6763125B2,US2007291992A1
US6763125B2,US7729516B2
US6763125B2,US2011026773A1
US6763125B2,US2017064286A1
US9183622B2,JP2003037139A
JP2011028586A,JPWO2017057135A1
JP2011028586A,WO2017057135A1
JP2011028586A,JP2008147712A
JP2015023145A,JP2005294450A
US8249329B2,US10157456B2
US8249329B2,US2015310599A1
JP2003305028A,WO0079474A1
JP2003305028A,JP2019141478A
JP3100001002404,JP2016006647A
JP3100001002404,JP2014235494A
JP3100001002404,JP2012221118A
JP3100001002404,JP2012221117A
JP3100001002404,JP2013058158A
JP3100001002404,JP2008058204A
JP3100001002404,JP2006133991A
US2019197687A1,US11138736B2
US2019130564A1,US11557035B2
JP2007518970A,WO2018167996A1
WO2021199730A1,JP2011083883A
JP2005315850A,JP3070001008958
JP2005315850A,JP2002022759A
JP2005315850A,JP2002340777A
US2013129166A1,US10325182B2
CN1993707B,CN1496714A
JP4010401020757,KR20220020346A
JP4010401020757,KR20210116271A
JP4010401020757,US2015125068A1
JP4010401020757,TWI626424B
JP4010401020757,US2022138921A1
JP4010401020757,WO2023058688A1
JP4010401020757,JP2014123673A
JP4010401020757,US10984520B2
JP4010401020757,US11094569B2
JP4010401020757,US2020080202A1
JP4010401020757,KR20230041009A
JP4010401020757,JP2019102640A
JP4010401020757,CN111386595A
JP4010401020757,US9836844B2
JP4010401020757,US11598007B2
JP4010401020757,US11555691B2
US2010194757A1,US9355446B2
US2010194757A1,GB2507394A
US2010194757A1,US9320423B2
US2010194757A1,US9361667B2
US2010194757A1,US9943224B2
US2010194757A1,EP2455912A1
JP3010401005008,JP2019157535A
JP3010401005008,JP2002342870A
US*925016479,US9477907B2
US*925016479,US9256944B2
US*925016479,US2005207619A1
US*925016479,US8698893B2
JP2012014376A,JP2014048670A
JP2012014376A,US11475567B2
JP2012014376A,JP2006236217A
JP2007334795A,JP2013161391A
US2018253591A1,US2021390689A1
US2018253591A1,US2019159737A1
JP2003288581A,JPWO2019193702A1
US2005027188A1,US9247159B2
US2005027188A1,US7298884B2
US2014078353A1,US10192283B2
US2019019728A1,US2020083017A1
US2019019728A1,US10971325B2
US2021364450A1,US2021082566A1
JP2020060879A,WO2021210413A1
JP2020060879A,WO2022024178A1
US2016063705A1,US10257417B2
JP2006301696A,JP2003162718A
WO2011036851A1,WO2022190663A1
US2015055823A1,US9508192B2
US2016117847A1,US9710728B2
JP1020001071491,JP2020101900A
JP1020001071491,US9256800B2
JP1020001071491,JP2012122917A
JP1020001071491,US11320386B2
JP1020001071491,JP2020064541A
JP1020001071491,US2016163059A1
JP1020001071491,CN106384342B
JP1020001071491,CN100353380C
JP1020001071491,CN101620678B
JP1020001071491,US7660447B2
JP1020001071491,JP2019158628A
JP1020001071491,JP2015207879A
JP1020001071491,JP2013205939A
JP1020001071491,US2017153712A1
JP1020001071491,US2021241452A1
JP1020001071491,US2016194597A1
JP2006285699A,WO2020250527A1
US2020394763A1,US11481878B2
US2020394763A1,US11593585B2
US128144221L,US2021334954A1
US128144221L,US2010265320A1
US9319669B2,JP2010107348A
US2001022614A1,US2004061778A1
US7978916B2,US9858668B2
US7978916B2,US11324468B2
US7978916B2,US11058385B2
US7978916B2,US10621748B2
US7978916B2,US10674985B2
JP2004086929A,JP2019028764A
US127280975L,US6961463B1
US127280975L,US6690822B1
US127280975L,US7333654B2
JP1130001016824,JP2006349586A
JP1130001016824,US10818030B2
JP1130001016824,JP2007249588A
JP1130001016824,JP2020068425A
JP1130001016824,JP2007128262A
JP1130001016824,CN100378430C
JP1130001016824,JP2011191928A
JP1130001016824,JP4831259B1
JP1130001016824,JP2007114831A
JP1130001016824,US2008013103A1
JP1130001016824,JP2019212166A
JP1130001016824,CN104160242B
JP1130001016824,WO2012169250A1
JP1130001016824,CN1892702B
JP1130001016824,JP2006146359A
JP1130001016824,US10824906B2
CA290151959L,WO2017050761A1
CA290151959L,US9489738B2
CA290151959L,US2014320600A1
CA290151959L,US9336597B2
US2020272864A1,US11436727B2
US2020272864A1,US11386989B2
US2020272864A1,US2018053300A1
US2020272864A1,US11211160B2
US2020272864A1,US11538162B2
US2020272864A1,US11107573B2
US2020272864A1,US2018165808A1
US2020272864A1,US11080855B1
US2020272864A1,US11322246B2
US2020272864A1,US11308616B2
US2020272864A1,US11462032B2
JP2008006149A,WO2022195649A1
JP2010801012579,US2015317779A1
JP2010801012579,CN102737370B
JP2010801012579,JP2011150689A
JP2010801012579,JP2016035420A
JP2010801012579,JP2015120580A
JP2010801012579,US7912291B2
JP2010801012579,US2016094783A1
JP2010801012579,JP2015090500A
JP2010801012579,US9148657B2
JP2010801012579,US9299153B2
JP2010801012579,CN111091529A
JP2010801012579,EP2579231A1
JP2010801012579,US7305664B2
JP2010801012579,JP2020054788A
US2014241612A1,US9870617B2
US6915008B2,US7777761B2
JP6010801007501,JP2019140167A
JP6010801007501,JP2015075347A
JP6010801007501,JP2020096092A
JP6010801007501,US2016098828A1
JP6010801007501,US2017243341A1
JP6010801007501,TWI626707B
JP6010801007501,US10811295B2
JP6010801007501,US2019043743A1
JP6010801007501,KR20140018116A
JP6010801007501,KR20230036525A
JP6010801007501,CN104972229B
JP6010801007501,CN108413869B
JP6010801007501,CN103033130B
JP6010801007501,US9569852B2
JP6010801007501,DE102022207760A1
JP6010801007501,MY194176A
US256569470L,US2014226866A1
US256569470L,US9366628B2
US256569470L,WO2020243545A1
US256569470L,US8923568B2
US256569470L,US9122905B2
JP2006098340A,US10546189B2
JP2006098340A,US10528803B2
US134093291L,US6738723B2
JP5010101009430,US7366343B2
JP5010101009430,JP2016188841A
JP5010101009430,JP2008298788A
JP5010101009430,DE102006017833A1
JP5010101009430,JP2003085558A
JP2016157720A,JP2002026085A
EP1624413A2,WO2011013579A1
EP1624413A2,CN102165491B
JP2008085491A,JP2013205939A
US7673145B2,US2016148070A1
US7673145B2,US8965061B2
US11062176B2,US11481878B2
US11062176B2,US11620733B2
US11062176B2,US11593585B2
US10997702B2,US11132806B2
US2017358069A1,US11430107B2
US2017358069A1,US10424058B2
US2017358069A1,US10805552B2
US2017358069A1,US10217212B2
JP2018005555A,WO2019142523A1
JP2018005555A,JP2021100201A
JP2018005555A,JP2019169843A
WO2022014148A1,JP2021022250A
WO2016143862A1,TH0105517000419
JP6130001003272,CN112639391B
JP6130001003272,TWI746907B
JP6130001003272,US2016314575A1
JP6130001003272,JP2016114448A
JP6130001003272,US2005259874A1
JP6130001003272,JP2020009217A
JP6130001003272,KR20210031513A
JP6130001003272,US2003107736A1
JP6130001003272,CN109844810A
JP6130001003272,JP2012073179A
JP6130001003272,US2005254700A1
JP2012174222A,JP2016191979A
US2016042511A1,WO2018013703A1
US2016042511A1,CA2899714A1
US2016042511A1,US11151721B2
JP2015117993A,JP2013068541A
JP3090001010053,JP2010078513A
JP3090001010053,JP2010097341A
JP3090001010053,US2018370027A1
JP3090001010053,WO2021157528A1
JP3090001010053,CN1322961C
JP3090001010053,WO2022102533A1
JP3090001010053,CN103085076A
JP3090001010053,JP2019113895A
JP3090001010053,CN1296862C
JP3090001010053,JP2018051728A
JP3090001010053,US2018095549A1
JP3090001010053,WO2022107684A1
JP3090001010053,EP1816604A2
JP3090001010053,CN111182178B
JP3090001010053,US10469823B2
US9987752B2,US10684623B2
US6625303B1,US6836557B2
JP3180301014273,WO2016181733A1
JP3180301014273,CN107531469A
US2005123214A1,US9251439B2
US2018204750A1,US10957521B2
JP2008257378A,WO2013191078A1
JP2001243465A,WO2012081126A1
US2001055415A1,US7305116B2
US2001055415A1,US2005232493A1
JP9010401028746,WO0247553A1
US2004247171A1,US10830920B2
US2004247171A1,US8005292B2
US2004247171A1,US7463765B2
US2004247171A1,US2005147287A1
JP2006250889A,JP2018072257A
CN105809669A,US126165790L
JP2010401064789,US7187789B2
JP2010401064789,EP4049591A1
JP2010401064789,WO2022102474A1
JP2010401064789,US2016093025A1
JP2010401064789,US2019050660A1
JP2010401064789,US11529114B2
JP2010401064789,US9483823B2
JP2010401064789,US8939892B2
JP2010401064789,US2001021263A1
JP2010401064789,JP2007094750A
JP2010401064789,US10674892B2
JP2010401064789,US9135709B2
JP2010401064789,US2016292841A1
JP2010401064789,WO2019088008A1
JP2010401064789,US2018300878A1
JP2010401064789,US2002062075A1
JP7010401022916,US9477881B2
JP7010401022916,US11164297B2
JP7010401022916,US11074696B2
JP7010401022916,JP2019139288A
JP7010401022916,JP2018049655A
JP7010401022916,WO2021220365A1
JP7010401022916,US9875532B2
JP7010401022916,JPWO2017043132A1
JP7010401022916,US10692201B2
JP7010401022916,US6732016B2
JP7010401022916,US2019019010A1
JP7010401022916,WO2021014846A1
JP7010401022916,JP2010282519A
JP7010401022916,WO2021005776A1
JP7010401022916,WO2014016994A1
JP7010401022916,JP2018147445A
US2020402266A1,US11079522B1
US9262839B2,US2016191894A1
US7454040B2,US9041954B2
JP2007066010A,JP2018151938A
JP2007066010A,WO2018168041A1
JP2007066010A,JP2012128622A
JP2007066010A,JP2010117981A
JP2007066010A,JP2009237754A
US2014185922A1,US2019328208A1
US2014185922A1,US10799088B2
JP2005003428A,JP2010025855A
CN108470331A,US2016005193A1
US2016182874A1,US10250814B2
JP2008046814A,JP2004054788A
US2018053300A1,US11551361B2
US10108329B2,US11090017B2
JP2010801012579,US9569851B2
JP2010801012579,CN103914821A
JP2010801012579,CN104915943A
JP2010801012579,US2015037057A1
JP2010801012579,CN106157283A
JP2010801012579,US2015254819A1
